,id,left,top,right,bottom,活動中心數量,郵局數量,公車站數量,火車站數量,加油站數量,停車場數量,腳踏車站點數量,寺廟數量,大賣數量,服飾數量,便利商店數量,超市美妝數量,電子賣場數量,電信業者,銀行數量,ATM數量,大學數量,高中數量,國小數量,國中數量,補習班數量,嫌惡設施_危險數量,嫌惡設施_殯葬數量,嫌惡設施_髒亂數量,食物數量,診所數量,醫院數量,禮品百貨數量,觀光景點數量,房屋稅數量,地段率總和,折舊年數總和,平均地段率,平均折舊年數,預測值,誤差
52550,52551,13382540.33,2630236.267,13382590.33,2630186.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,74,120.0,25.0,120.46175003051758,0.4617500305175781
52551,52552,13382540.33,2630186.267,13382590.33,2630136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,62,120.0,31.0,121.75690841674805,1.7569084167480469
52552,52553,13382540.33,2630136.267,13382590.33,2630086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,120,25,120.0,25.0,121.12252807617188,1.122528076171875
52558,52559,13382540.33,2629836.267,13382590.33,2629786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,37,140.0,37.0,140.8600959777832,0.8600959777832031
52559,52560,13382540.33,2629786.267,13382590.33,2629736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,265,72,133.0,36.0,133.55731201171875,0.55731201171875
52560,52561,13382540.33,2629736.267,13382590.33,2629686.267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,265,71,133.0,36.0,133.92925262451172,0.9292526245117188
52561,52562,13382540.33,2629686.267,13382590.33,2629636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,36,125.0,36.0,125.54301452636719,0.5430145263671875
52562,52563,13382540.33,2629636.267,13382590.33,2629586.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,390,106,130.0,35.0,131.57559967041016,1.5755996704101562
52564,52565,13382540.33,2629536.267,13382590.33,2629486.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,34,140.0,34.0,141.0528564453125,1.0528564453125
52574,52575,13382540.33,2629036.267,13382590.33,2628986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,355,126,118.0,42.0,118.83338928222656,0.8333892822265625
52575,52576,13382540.33,2628986.267,13382590.33,2628936.267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,56,120.0,28.0,120.78169250488281,0.7816925048828125
52577,52578,13382540.33,2628886.267,13382590.33,2628836.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,325,114,108.0,38.0,108.54438209533691,0.5443820953369141
52578,52579,13382540.33,2628836.267,13382590.33,2628786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,195,83,98.0,42.0,97.73437690734863,0.2656230926513672
52581,52582,13382540.33,2628686.267,13382590.33,2628636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,51,110.0,51.0,110.38572120666504,0.38572120666503906
52582,52583,13382540.33,2628636.267,13382590.33,2628586.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,220,86,110.0,43.0,110.87014198303223,0.8701419830322266
52601,52602,13382540.33,2627686.267,13382590.33,2627636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,5,120.0,5.0,120.89747619628906,0.8974761962890625
52605,52606,13382540.33,2627486.267,13382590.33,2627436.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,5,120.0,5.0,120.86339569091797,0.8633956909179688
52805,52806,13382590.33,2631586.267,13382640.33,2631536.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,55,150.0,55.0,150.34125518798828,0.34125518798828125
52806,52807,13382590.33,2631536.267,13382640.33,2631486.267,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,320,38,160.0,19.0,159.5941925048828,0.4058074951171875
52807,52808,13382590.33,2631486.267,13382640.33,2631436.267,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,260,66,130.0,33.0,128.91641998291016,1.0835800170898438
52809,52810,13382590.33,2631386.267,13382640.33,2631336.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,160,59,160.0,59.0,160.70149993896484,0.7014999389648438
52815,52816,13382590.33,2631086.267,13382640.33,2631036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,150,25,150.0,25.0,151.86193084716797,1.8619308471679688
52816,52817,13382590.33,2631036.267,13382640.33,2630986.267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,410,169,137.0,56.0,138.17042541503906,1.1704254150390625
52817,52818,13382590.33,2630986.267,13382640.33,2630936.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250,87,125.0,44.0,124.85000610351562,0.149993896484375
52818,52819,13382590.33,2630936.267,13382640.33,2630886.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,65,140.0,65.0,139.5324249267578,0.4675750732421875
52820,52821,13382590.33,2630836.267,13382640.33,2630786.267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,260,82,130.0,41.0,131.8974266052246,1.8974266052246094
52821,52822,13382590.33,2630786.267,13382640.33,2630736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,370,140,123.0,47.0,125.12385940551758,2.123859405517578
52827,52828,13382590.33,2630486.267,13382640.33,2630436.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,270,90,135.0,45.0,135.8499755859375,0.8499755859375
52828,52829,13382590.33,2630436.267,13382640.33,2630386.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,260,119,130.0,60.0,131.5549545288086,1.5549545288085938
52830,52831,13382590.33,2630336.267,13382640.33,2630286.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,23,130.0,23.0,130.43014907836914,0.4301490783691406
52834,52835,13382590.33,2630136.267,13382640.33,2630086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,120,51,120.0,51.0,120.39078521728516,0.39078521728515625
52843,52844,13382590.33,2629686.267,13382640.33,2629636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,38,140.0,38.0,140.55614471435547,0.5561447143554688
52844,52845,13382590.33,2629636.267,13382640.33,2629586.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,36,125.0,36.0,126.02609252929688,1.026092529296875
52845,52846,13382590.33,2629586.267,13382640.33,2629536.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,530,121,133.0,30.0,134.10145568847656,1.1014556884765625
52846,52847,13382590.33,2629536.267,13382640.33,2629486.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,36,140.0,36.0,140.00356674194336,0.003566741943359375
52854,52855,13382590.33,2629136.267,13382640.33,2629086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,19,115.0,19.0,114.78475952148438,0.215240478515625
52855,52856,13382590.33,2629086.267,13382640.33,2629036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,99,120.0,50.0,120.18286895751953,0.18286895751953125
52856,52857,13382590.33,2629036.267,13382640.33,2628986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125,28,125.0,28.0,125.70331954956055,0.7033195495605469
52858,52859,13382590.33,2628936.267,13382640.33,2628886.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,460,180,115.0,45.0,114.396240234375,0.603759765625
52859,52860,13382590.33,2628886.267,13382640.33,2628836.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,29,115.0,29.0,114.67190551757812,0.328094482421875
52860,52861,13382590.33,2628836.267,13382640.33,2628786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,235,77,118.0,39.0,118.31047821044922,0.31047821044921875
52863,52864,13382590.33,2628686.267,13382640.33,2628636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,25,120.0,25.0,120.30229568481445,0.3022956848144531
52864,52865,13382590.33,2628636.267,13382640.33,2628586.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,50,120.0,25.0,120.43351745605469,0.4335174560546875
52885,52886,13382590.33,2627586.267,13382640.33,2627536.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,10,120.0,5.0,120.47308731079102,0.4730873107910156
52887,52888,13382590.33,2627486.267,13382640.33,2627436.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,1,120.0,1.0,120.60011672973633,0.6001167297363281
53073,53074,13382640.33,2632286.267,13382690.33,2632236.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,29,140.0,29.0,139.1593780517578,0.8406219482421875
53078,53079,13382640.33,2632036.267,13382690.33,2631986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,50,140.0,50.0,142.05435180664062,2.054351806640625
53097,53098,13382640.33,2631086.267,13382690.33,2631036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,160,40,160.0,40.0,162.2045135498047,2.2045135498046875
53099,53100,13382640.33,2630986.267,13382690.33,2630936.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,64,120.0,64.0,120.83780670166016,0.8378067016601562
53100,53101,13382640.33,2630936.267,13382690.33,2630886.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,33,120.0,33.0,119.60443115234375,0.39556884765625
53102,53103,13382640.33,2630836.267,13382690.33,2630786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,52,120.0,52.0,120.69644165039062,0.696441650390625
53103,53104,13382640.33,2630786.267,13382690.33,2630736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,130,44,130.0,44.0,129.23275756835938,0.767242431640625
53109,53110,13382640.33,2630486.267,13382690.33,2630436.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,530,245,133.0,61.0,134.59181213378906,1.5918121337890625
53110,53111,13382640.33,2630436.267,13382690.33,2630386.267,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,47,140.0,47.0,141.46010971069336,1.4601097106933594
53111,53112,13382640.33,2630386.267,13382690.33,2630336.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,44,140.0,44.0,140.18776321411133,0.18776321411132812
53115,53116,13382640.33,2630186.267,13382690.33,2630136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,18,120.0,18.0,121.0929183959961,1.0929183959960938
53116,53117,13382640.33,2630136.267,13382690.33,2630086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,120,18,120.0,18.0,121.6706771850586,1.6706771850585938
53126,53127,13382640.33,2629636.267,13382690.33,2629586.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,265,72,133.0,36.0,133.34653854370117,0.3465385437011719
53127,53128,13382640.33,2629586.267,13382690.33,2629536.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250,84,125.0,42.0,126.60585021972656,1.6058502197265625
53131,53132,13382640.33,2629386.267,13382690.33,2629336.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,29,125.0,29.0,125.1513786315918,0.15137863159179688
53134,53135,13382640.33,2629236.267,13382690.33,2629186.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,130,115.0,65.0,115.00697326660156,0.0069732666015625
53136,53137,13382640.33,2629136.267,13382690.33,2629086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,460,189,115.0,47.0,115.38822937011719,0.3882293701171875
53137,53138,13382640.33,2629086.267,13382690.33,2629036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250,62,125.0,31.0,124.92634201049805,0.07365798950195312
53138,53139,13382640.33,2629036.267,13382690.33,2628986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,365,75,122.0,25.0,122.24821090698242,0.24821090698242188
53139,53140,13382640.33,2628986.267,13382690.33,2628936.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,19,115.0,19.0,114.72613143920898,0.2738685607910156
53140,53141,13382640.33,2628936.267,13382690.33,2628886.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,470,135,118.0,34.0,117.667236328125,0.332763671875
53141,53142,13382640.33,2628886.267,13382690.33,2628836.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,235,76,118.0,38.0,118.38378524780273,0.3837852478027344
53145,53146,13382640.33,2628686.267,13382690.33,2628636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,25,120.0,25.0,119.89226531982422,0.10773468017578125
53146,53147,13382640.33,2628636.267,13382690.33,2628586.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,50,120.0,25.0,119.84485626220703,0.15514373779296875
53379,53380,13382690.33,2631086.267,13382740.33,2631036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,120,20,120.0,20.0,121.22606658935547,1.2260665893554688
53384,53385,13382690.33,2630836.267,13382740.33,2630786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,171,120.0,57.0,119.7867202758789,0.21327972412109375
53385,53386,13382690.33,2630786.267,13382740.33,2630736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250,101,125.0,51.0,125.98077392578125,0.98077392578125
53390,53391,13382690.33,2630536.267,13382740.33,2630486.267,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,91,130.0,91.0,131.31325912475586,1.3132591247558594
53391,53392,13382690.33,2630486.267,13382740.33,2630436.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,380,162,127.0,54.0,128.3761978149414,1.3761978149414062
53392,53393,13382690.33,2630436.267,13382740.33,2630386.267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,275,122,138.0,61.0,139.70264434814453,1.7026443481445312
53393,53394,13382690.33,2630386.267,13382740.33,2630336.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,29,120.0,29.0,120.50553894042969,0.5055389404296875
53394,53395,13382690.33,2630336.267,13382740.33,2630286.267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,130,22,130.0,22.0,130.84381103515625,0.84381103515625
53396,53397,13382690.33,2630236.267,13382740.33,2630186.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,72,115.0,36.0,115.73001480102539,0.7300148010253906
53397,53398,13382690.33,2630186.267,13382740.33,2630136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,28,120.0,28.0,119.7569465637207,0.24305343627929688
53408,53409,13382690.33,2629636.267,13382740.33,2629586.267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,27,140.0,27.0,139.98709106445312,0.012908935546875
53409,53410,13382690.33,2629586.267,13382740.33,2629536.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,37,140.0,37.0,140.61238861083984,0.6123886108398438
53410,53411,13382690.33,2629536.267,13382740.33,2629486.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,265,63,133.0,32.0,133.94638061523438,0.946380615234375
53414,53415,13382690.33,2629336.267,13382740.33,2629286.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,29,125.0,29.0,125.8469009399414,0.8469009399414062
53415,53416,13382690.33,2629286.267,13382740.33,2629236.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,72,115.0,72.0,114.69598388671875,0.30401611328125
53419,53420,13382690.33,2629086.267,13382740.33,2629036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,132,115.0,66.0,115.52034759521484,0.5203475952148438
53420,53421,13382690.33,2629036.267,13382740.33,2628986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,28,115.0,28.0,114.93257904052734,0.06742095947265625
53421,53422,13382690.33,2628986.267,13382740.33,2628936.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,350,118,117.0,39.0,117.1422119140625,0.1422119140625
53422,53423,13382690.33,2628936.267,13382740.33,2628886.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,93,120.0,31.0,119.94375228881836,0.056247711181640625
53423,53424,13382690.33,2628886.267,13382740.33,2628836.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,27,120.0,27.0,120.14326477050781,0.1432647705078125
53424,53425,13382690.33,2628836.267,13382740.33,2628786.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,29,120.0,29.0,119.65499114990234,0.34500885009765625
53426,53427,13382690.33,2628736.267,13382740.33,2628686.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,50,120.0,25.0,119.07089233398438,0.929107666015625
53427,53428,13382690.33,2628686.267,13382740.33,2628636.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,75,120.0,25.0,119.3833999633789,0.6166000366210938
53428,53429,13382690.33,2628636.267,13382740.33,2628586.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,25,120.0,25.0,119.82925415039062,0.170745849609375
53659,53660,13382740.33,2631186.267,13382790.33,2631136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,60,120.0,60.0,123.87171173095703,3.8717117309570312
53661,53662,13382740.33,2631086.267,13382790.33,2631036.267,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,320,80,160.0,40.0,161.4152374267578,1.4152374267578125
53667,53668,13382740.33,2630786.267,13382790.33,2630736.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,250,103,125.0,52.0,126.21599197387695,1.2159919738769531
53672,53673,13382740.33,2630536.267,13382790.33,2630486.267,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,625,164,125.0,33.0,126.42383575439453,1.4238357543945312
53673,53674,13382740.33,2630486.267,13382790.33,2630436.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250,112,125.0,56.0,124.84208297729492,0.15791702270507812
53674,53675,13382740.33,2630436.267,13382790.33,2630386.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,275,97,138.0,49.0,138.6502571105957,0.6502571105957031
53675,53676,13382740.33,2630386.267,13382790.33,2630336.267,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,290,109,145.0,55.0,145.9928970336914,0.9928970336914062
53676,53677,13382740.33,2630336.267,13382790.33,2630286.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,43,145.0,43.0,145.76605224609375,0.76605224609375
53677,53678,13382740.33,2630286.267,13382790.33,2630236.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,260,13,130.0,7.0,130.8734359741211,0.8734359741210938
53679,53680,13382740.33,2630186.267,13382790.33,2630136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,59,130.0,59.0,129.59445190429688,0.405548095703125
53680,53681,13382740.33,2630136.267,13382790.33,2630086.267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,130,59,130.0,59.0,131.38468170166016,1.3846817016601562
53681,53682,13382740.33,2630086.267,13382790.33,2630036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,89,120.0,89.0,120.98615264892578,0.9861526489257812
53691,53692,13382740.33,2629586.267,13382790.33,2629536.267,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,35,140.0,35.0,139.1430892944336,0.8569107055664062
53692,53693,13382740.33,2629536.267,13382790.33,2629486.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250,61,125.0,31.0,126.04552459716797,1.0455245971679688
53693,53694,13382740.33,2629486.267,13382790.33,2629436.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,265,55,133.0,28.0,133.5792465209961,0.5792465209960938
53695,53696,13382740.33,2629386.267,13382790.33,2629336.267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,11,140.0,11.0,140.60362243652344,0.6036224365234375
53696,53697,13382740.33,2629336.267,13382790.33,2629286.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,125,28,125.0,28.0,125.59949111938477,0.5994911193847656
53698,53699,13382740.33,2629236.267,13382790.33,2629186.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,141,115.0,71.0,114.57030868530273,0.4296913146972656
53699,53700,13382740.33,2629186.267,13382790.33,2629136.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,124,115.0,62.0,115.19121170043945,0.19121170043945312
53700,53701,13382740.33,2629136.267,13382790.33,2629086.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,30,125.0,30.0,125.43671417236328,0.43671417236328125
53701,53702,13382740.33,2629086.267,13382790.33,2629036.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,25,125.0,25.0,124.58316802978516,0.41683197021484375
53702,53703,13382740.33,2629036.267,13382790.33,2628986.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,29,120.0,29.0,120.15450286865234,0.15450286865234375
