,id,left,top,right,bottom,活動中心,郵局,公車站,火車站,加油站,停車場,腳踏車,寺廟,大賣場,服飾,便利商店,超市美妝,電子賣場,銀行,ATM,大學,高中,國小,國中,補習班,嫌惡設施_危險,嫌惡設施_殯葬,嫌惡設施_髒亂,食物,診所,醫院,禮品百貨,觀光景點,房屋稅數量,地段率總和,折舊年數總和,平均地段率,平均折舊年數,EPSG3857_X,EPSG3857_Y,距最近火車站距離,公園,土地單價,預測值
4427,4428,13376340.3256,2629536.2673,13376440.3256,2629436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2629486.2673,5520.24010849728,0,,115.89170837402344
4428,4429,13376340.3256,2629436.2673,13376440.3256,2629336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2629386.2673,5554.225434967,0,,115.41669082641602
4429,4430,13376340.3256,2629336.2673,13376440.3256,2629236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2629286.2673,5589.50525157038,0,,114.51395034790039
4430,4431,13376340.3256,2629236.2673,13376440.3256,2629136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2629186.2673,5626.05523283146,0,,110.95553016662598
4431,4432,13376340.3256,2629136.2673,13376440.3256,2629036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2629086.2673,5663.85081563705,0,,109.95527267456055
4432,4433,13376340.3256,2629036.2673,13376440.3256,2628936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2628986.2673,5702.86726101852,0,,107.3005485534668
4433,4434,13376340.3256,2628936.2673,13376440.3256,2628836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2628886.2673,5743.07971306471,0,,105.91164970397949
4434,4435,13376340.3256,2628836.2673,13376440.3256,2628736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2628786.2673,5784.46325478407,0,,105.76070213317871
4435,4436,13376340.3256,2628736.2673,13376440.3256,2628636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2628686.2673,5826.99296082226,0,,105.49395942687988
4436,4437,13376340.3256,2628636.2673,13376440.3256,2628536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2628586.2673,5870.64394695069,0,,105.30270767211914
4437,4438,13376340.3256,2628536.2673,13376440.3256,2628436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2628486.2673,5915.39141628329,0,,105.76265335083008
4438,4439,13376340.3256,2628436.2673,13376440.3256,2628336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2628386.2673,5961.21070219942,0,,106.07914161682129
4439,4440,13376340.3256,2628336.2673,13376440.3256,2628236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2628286.2673,6008.07730801364,0,,106.1450309753418
4440,4441,13376340.3256,2628236.2673,13376440.3256,2628136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2628186.2673,6055.96694340776,0,,105.80749130249023
4441,4442,13376340.3256,2628136.2673,13376440.3256,2628036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2628086.2673,6104.85555769946,0,,105.48557662963867
4442,4443,13376340.3256,2628036.2673,13376440.3256,2627936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2627986.2673,6154.71937003307,0,,104.79952239990234
4443,4444,13376340.3256,2627936.2673,13376440.3256,2627836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2627886.2673,6205.5348965867,0,,104.21010971069336
4444,4445,13376340.3256,2627836.2673,13376440.3256,2627736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2627786.2673,6257.27897489314,0,,103.6521110534668
4445,4446,13376340.3256,2627736.2673,13376440.3256,2627636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2627686.2673,6309.92878542362,0,,103.24663734436035
4446,4447,13376340.3256,2627636.2673,13376440.3256,2627536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2627586.2673,6363.46187053599,0,,102.84922218322754
4447,4448,13376340.3256,2627536.2673,13376440.3256,2627436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2627486.2673,6417.85615094168,0,,102.55998611450195
4448,4449,13376340.3256,2627436.2673,13376440.3256,2627336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2627386.2673,6473.08993981392,0,,102.264892578125
4449,4450,13376340.3256,2627336.2673,13376440.3256,2627236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2627286.2673,6529.14195469258,0,,101.95248985290527
4450,4451,13376340.3256,2627236.2673,13376440.3256,2627136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2627186.2673,6585.99132732222,0,,101.63564491271973
4451,4452,13376340.3256,2627136.2673,13376440.3256,2627036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2627086.2673,6643.61761155583,0,,101.3144645690918
4452,4453,13376340.3256,2627036.2673,13376440.3256,2626936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2626986.2673,6702.00078947099,0,,100.98906707763672
4453,4454,13376340.3256,2626936.2673,13376440.3256,2626836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2626886.2673,6761.12127583775,0,,100.6595630645752
4454,4455,13376340.3256,2626836.2673,13376440.3256,2626736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2626786.2673,6820.95992105412,0,,100.32605171203613
4455,4456,13376340.3256,2626736.2673,13376440.3256,2626636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2626686.2673,6881.49801269318,0,,99.98913764953613
4456,4457,13376340.3256,2626636.2673,13376440.3256,2626536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2626586.2673,6942.71727576952,0,,99.6663761138916
4457,4458,13376340.3256,2626536.2673,13376440.3256,2626436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2626486.2673,7004.5998718591,0,,99.34011268615723
4458,4459,13376340.3256,2626436.2673,13376440.3256,2626336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2626386.2673,7067.12839715665,0,,99.01045036315918
4459,4460,13376340.3256,2626336.2673,13376440.3256,2626236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2626286.2673,7130.28587960223,0,,98.68572044372559
4460,4461,13376340.3256,2626236.2673,13376440.3256,2626136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2626186.2673,7194.05577516634,0,,98.36039733886719
4461,4462,13376340.3256,2626136.2673,13376440.3256,2626036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2626086.2673,7258.42196337387,0,,98.03203392028809
4462,4463,13376340.3256,2626036.2673,13376440.3256,2625936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2625986.2673,7323.36874217187,0,,97.70070838928223
4463,4464,13376340.3256,2625936.2673,13376440.3256,2625836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2625886.2673,7388.8808222163,0,,97.36650657653809
4464,4465,13376340.3256,2625836.2673,13376440.3256,2625736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2625786.2673,7454.94332065172,0,,97.03399658203125
4465,4466,13376340.3256,2625736.2673,13376440.3256,2625636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2625686.2673,7521.54175444273,0,,96.70778465270996
4466,4467,13376340.3256,2625636.2673,13376440.3256,2625536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2625586.2673,7270.08061393212,0,,97.97255897521973
4467,4468,13376340.3256,2625536.2673,13376440.3256,2625436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2625486.2673,7251.24340015847,0,,98.06865501403809
4468,4469,13376340.3256,2625436.2673,13376440.3256,2625336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2625386.2673,7233.51733044892,0,,98.15907859802246
4469,4470,13376340.3256,2625336.2673,13376440.3256,2625236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2625286.2673,7216.91061329934,0,,98.2437973022461
4470,4471,13376340.3256,2625236.2673,13376440.3256,2625136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2625186.2673,7201.43101350496,0,,98.3227710723877
4471,4472,13376340.3256,2625136.2673,13376440.3256,2625036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2625086.2673,7187.08583489907,0,,98.39595222473145
4472,4473,13376340.3256,2625036.2673,13376440.3256,2624936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2624986.2673,7173.88190387445,0,,98.46330833435059
4473,4474,13376340.3256,2624936.2673,13376440.3256,2624836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2624886.2673,7161.82555375499,0,,98.52481269836426
4474,4475,13376340.3256,2624836.2673,13376440.3256,2624736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2624786.2673,7150.92261010913,0,,98.58043479919434
4475,4476,13376340.3256,2624736.2673,13376440.3256,2624636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2624686.2673,7141.17837708392,0,,98.63014793395996
4476,4477,13376340.3256,2624636.2673,13376440.3256,2624536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2624586.2673,7132.59762482198,0,,98.67391967773438
4477,4478,13376340.3256,2624536.2673,13376440.3256,2624436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2624486.2673,7125.18457804038,0,,98.71173858642578
4478,4479,13376340.3256,2624436.2673,13376440.3256,2624336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2624386.2673,7118.94290582633,0,,98.74357986450195
4479,4480,13376340.3256,2624336.2673,13376440.3256,2624236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2624286.2673,7113.87571271198,0,,98.76943016052246
4480,4481,13376340.3256,2624236.2673,13376440.3256,2624136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2624186.2673,7109.98553107734,0,,98.78927803039551
4481,4482,13376340.3256,2624136.2673,13376440.3256,2624036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2624086.2673,7107.27431492031,0,,98.8031063079834
4482,4483,13376340.3256,2624036.2673,13376440.3256,2623936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2623986.2673,7105.74343503712,0,,98.8109188079834
4483,4484,13376340.3256,2623936.2673,13376440.3256,2623836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2623886.2673,7105.39367563276,0,,98.81270027160645
4484,4485,13376340.3256,2623836.2673,13376440.3256,2623736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2623786.2673,7106.22523238711,0,,98.80845832824707
4485,4486,13376340.3256,2623736.2673,13376440.3256,2623636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2623686.2673,7108.23771198493,0,,98.79819297790527
4486,4487,13376340.3256,2623636.2673,13376440.3256,2623536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2623586.2673,7111.43013311366,0,,98.78190803527832
4487,4488,13376340.3256,2623536.2673,13376440.3256,2623436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2623486.2673,7115.80092892183,0,,98.75961112976074
4488,4489,13376340.3256,2623436.2673,13376440.3256,2623336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2623386.2673,7121.34795092606,0,,98.73130989074707
4489,4490,13376340.3256,2623336.2673,13376440.3256,2623236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2623286.2673,7128.0684743402,0,,98.6970272064209
4490,4491,13376340.3256,2623236.2673,13376440.3256,2623136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2623186.2673,7135.95920480358,0,,98.65677070617676
4491,4492,13376340.3256,2623136.2673,13376440.3256,2623036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2623086.2673,7145.01628645685,0,,98.61056709289551
4492,4493,13376340.3256,2623036.2673,13376440.3256,2622936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2622986.2673,7155.23531133546,0,,98.55843544006348
4493,4494,13376340.3256,2622936.2673,13376440.3256,2622836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2622886.2673,7166.61133001836,0,,98.50040435791016
4494,4495,13376340.3256,2622836.2673,13376440.3256,2622736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2622786.2673,7179.13886346815,0,,98.43649101257324
4495,4496,13376340.3256,2622736.2673,13376440.3256,2622636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2622686.2673,7192.81191601276,0,,98.36673927307129
4496,4497,13376340.3256,2622636.2673,13376440.3256,2622536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2622586.2673,7207.62398939191,0,,98.29117774963379
4497,4498,13376340.3256,2622536.2673,13376440.3256,2622436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2622486.2673,7223.56809777596,0,,98.2098388671875
4498,4499,13376340.3256,2622436.2673,13376440.3256,2622336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2622386.2673,7240.63678371491,0,,98.12276649475098
4499,4500,13376340.3256,2622336.2673,13376440.3256,2622236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2622286.2673,7258.82213490731,0,,98.02999114990234
4500,4501,13376340.3256,2622236.2673,13376440.3256,2622136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2622186.2673,7278.11580170732,0,,97.93156623840332
4501,4502,13376340.3256,2622136.2673,13376440.3256,2622036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2622086.2673,7298.50901530822,0,,97.8275318145752
4502,4503,13376340.3256,2622036.2673,13376440.3256,2621936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2621986.2673,7319.99260647777,0,,97.71793365478516
4503,4504,13376340.3256,2621936.2673,13376440.3256,2621836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2621886.2673,7342.55702479519,0,,97.60281944274902
4504,4505,13376340.3256,2621836.2673,13376440.3256,2621736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2621786.2673,7366.19235828504,0,,97.48224449157715
4505,4506,13376340.3256,2621736.2673,13376440.3256,2621636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2621686.2673,7390.88835335609,0,,97.35625648498535
4506,4507,13376340.3256,2621636.2673,13376440.3256,2621536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2621586.2673,7416.63443498201,0,,97.22491836547852
4507,4508,13376340.3256,2621536.2673,13376440.3256,2621436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2621486.2673,7443.41972702227,0,,97.09044647216797
4508,4509,13376340.3256,2621436.2673,13376440.3256,2621336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2621386.2673,7471.23307261856,0,,96.95421028137207
4509,4510,13376340.3256,2621336.2673,13376440.3256,2621236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2621286.2673,7500.06305458059,0,,96.8129940032959
4510,4511,13376340.3256,2621236.2673,13376440.3256,2621136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2621186.2673,7529.89801568544,0,,96.66685676574707
4511,4512,13376340.3256,2621136.2673,13376440.3256,2621036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376390.3256,2621086.2673,7560.72607885653,0,,96.51584815979004
4512,4513,13376440.3256,2635136.2673,13376540.3256,2635036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2635086.2673,5935.36823303645,0,,105.31443214416504
4513,4514,13376440.3256,2635036.2673,13376540.3256,2634936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2634986.2673,5887.76647414689,0,,105.59237098693848
4514,4515,13376440.3256,2634936.2673,13376540.3256,2634836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2634886.2673,5841.21173436942,0,,105.86419296264648
4515,4516,13376440.3256,2634836.2673,13376540.3256,2634736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2634786.2673,5795.72927076157,0,,106.12975883483887
4516,4517,13376440.3256,2634736.2673,13376540.3256,2634636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2634686.2673,5751.34454888825,0,,106.38891983032227
4517,4518,13376440.3256,2634636.2673,13376540.3256,2634536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2634586.2673,5708.0832027229,0,,106.64151573181152
4518,4519,13376440.3256,2634536.2673,13376540.3256,2634436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2634486.2673,5665.97099098808,0,,106.88740158081055
4519,4520,13376440.3256,2634436.2673,13376540.3256,2634336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2634386.2673,5625.03374992608,0,,107.12642669677734
4520,4521,13376440.3256,2634336.2673,13376540.3256,2634236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2634286.2673,5585.29734246233,0,,107.35844230651855
4521,4522,13376440.3256,2634236.2673,13376540.3256,2634136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2634186.2673,5546.7876037978,0,,107.58329200744629
4522,4523,13376440.3256,2634136.2673,13376540.3256,2634036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2634086.2673,5509.53028350114,0,,107.80083274841309
4523,4524,13376440.3256,2634036.2673,13376540.3256,2633936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2633986.2673,5473.55098418022,0,,108.01091575622559
4524,4525,13376440.3256,2633936.2673,13376540.3256,2633836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2633886.2673,5438.87509689708,0,,108.21337699890137
4525,4526,13376440.3256,2633836.2673,13376540.3256,2633736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2633786.2673,5405.52773350355,0,,108.40809059143066
4526,4527,13376440.3256,2633736.2673,13376540.3256,2633636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2633686.2673,5373.5336561416,0,,108.59489440917969
4527,4528,13376440.3256,2633636.2673,13376540.3256,2633536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2633586.2673,5342.91720419033,0,,108.77366638183594
4528,4529,13376440.3256,2633536.2673,13376540.3256,2633436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2633486.2673,5313.70221900511,0,,108.94424247741699
4529,4530,13376440.3256,2633436.2673,13376540.3256,2633336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2633386.2673,5285.91196683344,0,,109.10650634765625
4530,4531,13376440.3256,2633336.2673,13376540.3256,2633236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2633286.2673,5259.56906034449,0,,109.26031494140625
4531,4532,13376440.3256,2633236.2673,13376540.3256,2633136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13376490.3256,2633186.2673,5234.69537925828,0,,109.4053783416748
