Unnamed: 0,匯入時間,縣市,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
18286,20211201,台南市,永康區,房地(土地+建物)+車位,,29.98,都市：其他:住宅區,,,1080411,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100719.0,121.98,3,3,3,有,有,5700000.0,51407.0,坡道平面,29.58,950000.0,預售屋、或土地及建物分件登記案件；,RPQQMLPJIIGGFKD28DA,51.13,6.27,0.0,有
18287,20211201,台南市,永康區,房地(土地+建物)+車位,,30.89,都市：其他:住宅區,,,1080427,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100719.0,127.66,3,3,3,有,有,5870000.0,51166.0,坡道平面,32.48,1000000.0,預售屋、或土地及建物分件登記案件；,RPRQMLPJIIGGFKD38DA,52.58,6.64,0.0,有
18288,20211201,台南市,永康區,房地(土地+建物)+車位,,29.53,都市：其他:住宅區,,,1080427,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100719.0,120.42,3,3,3,有,有,5820000.0,53611.0,坡道平面,29.58,950000.0,預售屋、或土地及建物分件登記案件；,RPSQMLPJIIGGFKD48DA,50.43,5.99,0.0,有
18289,20211201,台南市,永康區,房地(土地+建物)+車位,,29.53,都市：其他:住宅區,,,1080406,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100719.0,126.22,3,3,3,有,有,6000000.0,54491.0,一樓平面,35.38,1050000.0,預售屋、或土地及建物分件登記案件；,RPTQMLPJIIGGFKD58DA,50.35,6.07,0.0,有
18290,20211201,台南市,永康區,房地(土地+建物),,94.48,都市：其他:住宅區,,,1100909,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,960710.0,195.92,6,2,3,有,無,12200000.0,62270.0,,0.0,0.0,,RPUNMLQJIIGGFKD48DA,180.36,15.56,0.0,無
18291,20211201,台南市,永康區,房地(土地+建物),,6.81,都市：其他:住宅區,,,1100716,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850426.0,50.14,2,1,1,有,有,2700000.0,53849.0,,0.0,0.0,,RPPNMLRJIIGGFKD08DA,28.26,6.27,0.0,有
18292,20211201,台南市,永康區,房地(土地+建物)+車位,,32.09,都市：其他:住宅區,,,1100808,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100331.0,143.76,3,2,2,有,有,9900000.0,68865.0,坡道平面,0.0,0.0,,RPVNMLOJIIGGFKD38DA,75.87,0.0,0.0,有
18293,20211201,台南市,永康區,房地(土地+建物),,58.0,都市：其他:住宅區,,,1100909,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,850610.0,164.76,5,2,4,有,無,7000000.0,42486.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；,RPOOMLOJIIGGFKD77DA,140.84,23.92,0.0,無
18294,20211201,台南市,永康區,房地(土地+建物)+車位,,30.89,都市：其他:住宅區,,,1080511,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100719.0,127.66,3,3,3,有,有,5900000.0,50956.0,一樓平面,32.48,1050000.0,預售屋、或土地及建物分件登記案件；,RPPNMLPJIIGGFKD87DA,52.58,6.64,0.0,有
18295,20211201,台南市,永康區,房地(土地+建物),,29.26,都市：其他:住宅區,,,1100322,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100719.0,90.84,3,3,3,有,有,4800000.0,52840.0,,0.0,0.0,預售屋、或土地及建物分件登記案件；,RPRNMLPJIIGGFKD08DA,50.35,6.07,0.0,有
18296,20211201,台南市,永康區,房地(土地+建物)+車位,,39.13,都市：其他:住宅區,,,1080315,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100719.0,150.58999999999995,3,3,3,有,有,7500000.0,54128.0,坡道平面,29.58,950000.0,預售屋、或土地及建物分件登記案件；,RPTNMLPJIIGGFKD28DA,65.66,10.3,0.0,有
18297,20211201,台南市,永康區,房地(土地+建物)+車位,,30.89,都市：其他:住宅區,,,1080413,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100719.0,124.76,3,3,3,有,有,5800000.0,50431.0,一樓平面,29.58,1000000.0,權利讓渡金額:580萬預售屋、或土地及建物分件登記案件；,RPVNMLPJIIGGFKD48DA,52.58,6.64,0.0,有
18298,20211201,台南市,永康區,房地(土地+建物)+車位,,29.98,都市：其他:住宅區,,,1080326,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100719.0,121.98,3,3,3,有,有,5860000.0,52597.0,一樓平面,29.58,1000000.0,權利讓渡金額:616萬元預售屋、或土地及建物分件登記案件；,RPWNMLPJIIGGFKD58DA,51.13,6.27,0.0,有
18299,20211201,台南市,永康區,房地(土地+建物),,29.26,都市：其他:住宅區,,,1100322,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100719.0,90.84,3,3,3,有,有,4660000.0,51299.0,,0.0,0.0,預售屋、或土地及建物分件登記案件；,RPXNMLPJIIGGFKD68DA,50.43,5.99,0.0,有
18300,20211201,台南市,永康區,土地,,105.52,都市：其他:住宅區,,,1100814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7660800.0,72600.0,,0.0,0.0,,RPVQMLKMRHGGFKD76DA,0.0,0.0,0.0,無
18301,20211201,台南市,永康區,土地,,21.04,都市：其他:道路用地,,,1100814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,763200.0,36274.0,,0.0,0.0,包含公共設施保留地用地；,SPVQMLKMRHGGFKD86DA,0.0,0.0,0.0,無
18302,20211201,台南市,永康區,房地(土地+建物),,92.0,都市：其他:住宅區,,,1100909,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,801205.0,179.92,4,2,3,有,無,6000000.0,33348.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLLJIIGGFKD57DA,164.97,14.95,0.0,無
18303,20211201,台南市,永康區,土地,,275.92,都市：其他:農業區,,,1101001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4591000.0,16639.0,,0.0,0.0,,RPSQMLLJIIGGFKD08DA,0.0,0.0,0.0,無
18304,20211201,台南市,永康區,土地,,44.7,都市：其他:道路用地,,,1100826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1205112.0,26960.0,,0.0,0.0,包含公共設施保留地用地；,RPOPMLSLRHGGFKD66DA,0.0,0.0,0.0,無
18305,20211201,台南市,永康區,房地(土地+建物),,8.21,都市：其他:住宅區,,,1100917,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900110.0,52.42,2,2,2,有,有,4000000.0,76307.0,,0.0,0.0,,RPQNMLSKRHGGFKD56DA,32.89,5.2,0.0,有
18306,20211201,台南市,仁德區,土地,,35.17,都市：其他:計畫道路用地,,,1100923,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,892986.0,25391.0,,0.0,0.0,本案土地206-1地號係道路用地依公告現值每平方公尺20600元計價親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPROMLPJIIGGFID97DA,0.0,0.0,0.0,無
18307,20211201,台南市,仁德區,土地,,1.78,都市：其他:計畫道路用地,,,1100719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13104.0,7362.0,,0.0,0.0,,RPRPMLPJIIGGFID08DA,0.0,0.0,0.0,無
18308,20211201,台南市,仁德區,房地(土地+建物),,401.74,都市：其他:計畫道路用地,,,1100908,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,810709.0,179.62,7,1,7,有,無,18800000.0,104665.0,,0.0,0.0,,RPTNMLQJIIGGFID18DA,164.74,14.88,0.0,無
18309,20211201,台南市,歸仁區,土地,,1051.5,,特定專用區,農牧用地,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4870000.0,4631.0,,0.0,0.0,,RPPNMLPJIIGGFID67DA,0.0,0.0,0.0,無
18310,20211201,台南市,仁德區,房地(土地+建物),,99.2,都市：其他:住宅區,,,1100906,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,950306.0,164.08,5,3,6,有,無,2266180.0,13811.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPXPMLOJIIGGFID58DA,133.44,30.64,0.0,無
18311,20211201,台南市,仁德區,土地,,38.94,都市：其他:道路用地,,,1100923,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,151000.0,3878.0,,0.0,0.0,包含公共設施保留地用地；,RPSNMLOJIIGGFID87DA,0.0,0.0,0.0,無
18312,20211201,台南市,仁德區,土地,,2.54,都市：其他:計畫道路用地,,,1100922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45000.0,17717.0,,0.0,0.0,,RPWNMLQJIIGGFID48DA,0.0,0.0,0.0,無
18313,20211201,台南市,歸仁區,土地,,9.0,都市：其他:住宅區,,,1100926,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,680625.0,75625.0,,0.0,0.0,,RPRNMLRJIIGGFID08DA,0.0,0.0,0.0,無
18314,20211201,台南市,仁德區,房地(土地+建物),,65.83,都市：其他:住宅區,,,1100908,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,741212.0,96.1,3,2,2,有,無,3000000.0,31217.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRJIIGGFID18DA,88.3,7.8,0.0,無
18315,20211201,台南市,仁德區,房地(土地+建物),,34.4,都市：其他:住宅區,,,1100813,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,710910.0,39.16,2,1,2,有,無,1000000.0,25536.0,,0.0,0.0,建物移轉1/3親友、員工、共有人或其他特殊關係間之交易；,RPVNMLNKIIGGFID18DA,34.6,4.56,0.0,無
18316,20211201,台南市,仁德區,房地(土地+建物),,34.4,都市：其他:住宅區,,,1100813,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,710910.0,39.16,2,1,2,有,無,1000000.0,25536.0,,0.0,0.0,建物移轉1/3親友、員工、共有人或其他特殊關係間之交易；,SPVNMLNKIIGGFID28DA,34.6,4.56,0.0,無
18317,20211201,台南市,關廟區,土地,,8964.0,,特定專用區,農牧用地,1100415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13860000.0,1546.0,,0.0,0.0,,RPWNMLNKIIGGFID28DA,0.0,0.0,0.0,無
18318,20211201,台南市,關廟區,土地,,2401.0,,特定專用區,農牧用地,1100415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000.0,1541.0,,0.0,0.0,,SPWNMLNKIIGGFID38DA,0.0,0.0,0.0,無
18319,20211201,台南市,關廟區,土地,,12305.53,,特定專用區,農牧用地,1100415,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18900000.0,1536.0,,0.0,0.0,,TPWNMLNKIIGGFID48DA,0.0,0.0,0.0,無
18320,20211201,台南市,仁德區,房地(土地+建物)+車位,,13.03,都市：其他:商業區,,,1081028,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,138.6,3,2,2,有,有,7880000.0,58166.0,坡道平面,16.88,800000.0,,RPWOMLRLRHGGFID07DA,69.68,10.94,0.0,有
18321,20211201,台南市,仁德區,房地(土地+建物)+車位,,44.55,都市：其他:住宅區,,,1081127,土地2建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100701.0,122.84,3,2,2,有,有,6800000.0,52486.0,一樓平面,14.24,1100000.0,,RPVNMLNKRHGGFID98DA,73.6,6.65,0.0,有
18322,20211201,台南市,仁德區,房地(土地+建物)+車位,,12.9,都市：其他:商業區,,,1090624,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,137.57999999999998,3,2,2,有,有,8220000.0,60102.0,坡道平面,17.45,1000000.0,,RPXNMLRLRHGGFID07DA,67.5,12.1,0.0,有
18323,20211201,台南市,仁德區,房地(土地+建物),,7.21,都市：其他:商業區,,,1100818,土地1建物1車位0,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,82.02,2,2,1,有,有,4560000.0,55596.0,,0.0,0.0,,RPOOMLRLRHGGFID88DA,49.88,4.56,0.0,有
18324,20211201,台南市,仁德區,房地(土地+建物)+車位,,10.12,都市：其他:商業區,,,1070301,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,104.56,2,2,1,有,有,5270000.0,52692.0,坡道平面,16.88,650000.0,,RPPOMLRLRHGGFID98DA,47.58,10.26,0.0,有
18325,20211201,台南市,仁德區,房地(土地+建物)+車位,,13.15,都市：其他:商業區,,,1071217,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,139.41,3,2,2,有,有,7540000.0,55100.0,坡道平面,17.45,820000.0,,RPPNMLSLRHGGFID98DA,68.77,12.1,0.0,有
18326,20211201,台南市,仁德區,房地(土地+建物)+車位,,13.15,都市：其他:商業區,,,1081205,土地1建物1車位1,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,140.11,3,2,2,有,有,8410000.0,62041.0,坡道平面,17.45,800000.0,,RPOPMLRLRHGGFID98DA,69.68,11.89,0.0,有
18327,20211201,台南市,仁德區,房地(土地+建物)+車位,,12.14,都市：其他:商業區,,,1070530,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,127.09,3,2,2,有,有,6880000.0,54714.0,坡道平面,16.88,850000.0,,RPPPMLRLRHGGFID09DA,62.98,10.07,0.0,有
18328,20211201,台南市,善化區,土地,,15.0,,鄉村區,交通用地,1100906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000.0,667.0,,0.0,0.0,包含公共設施保留地用地；,RPWNMLPJIIGGFHD28DA,0.0,0.0,0.0,無
18329,20211201,台南市,新化區,房地(土地+建物),,14.27,都市：其他:住宅區,,,1100909,土地4建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840810.0,109.23,3,1,2,有,有,2580000.0,23620.0,,0.0,0.0,含土地增值稅或其他稅費19800元；含地政士服務費9250元；急買急賣；,RPVOMLQJIIGGFHD38DA,68.98,13.93,0.0,有
18330,20211201,台南市,新市區,土地,,2032.0,都市：其他:農業區,,,1100916,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16215360.0,7980.0,,0.0,0.0,含土地增值稅或其他稅費3251元；含地政士服務費8350元；,RPWPMLQJIIGGFHD58DA,0.0,0.0,0.0,無
18331,20211201,台南市,善化區,土地,,126.67,都市：其他:計畫道路用地,,,1100924,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5506978.0,43475.0,,0.0,0.0,本案買賣移轉之印花稅、登記規費、代辦代書費皆由買方負擔。包含公共設施保留地用地；,RPXPMLQJIIGGFHD68DA,0.0,0.0,0.0,無
18332,20211201,台南市,善化區,土地,,81.31,都市：其他:計畫道路用地,,,1100924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2254726.0,27730.0,,0.0,0.0,本案買賣移轉之印花稅、登記規費、代辦代書費皆由買方負擔。包含公共設施保留地用地；,SPXPMLQJIIGGFHD78DA,0.0,0.0,0.0,無
18333,20211201,台南市,善化區,土地,,117.9,都市：其他:計畫道路用地,,,1100924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2617322.0,22200.0,,0.0,0.0,本案買賣移轉之印花稅、登記規費、代辦代書費皆由買方負擔。包含公共設施保留地用地；,TPXPMLQJIIGGFHD88DA,0.0,0.0,0.0,無
18334,20211201,台南市,仁德區,房地(土地+建物),,7.21,都市：其他:商業區,,,1070413,土地1建物1車位0,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,82.77,2,2,1,有,有,4210000.0,50864.0,,0.0,0.0,,RPPRMLQJNHGGFID58DA,50.06,4.56,0.0,有
