Unnamed: 0,匯入時間,統計時間,縣市,站點UID,業管機關代碼,站點名稱,lat,lng
88596,20211201,202110,台南市,TNN15292,8,歸仁交流道,22.96294,120.31289
88597,20211201,202110,台南市,TNN15293,8,修元堂,22.96456,120.30736
88598,20211201,202110,台南市,TNN15294,8,看東里,22.96553,120.30382
88599,20211201,202110,台南市,TNN15295,8,善化寺,22.96603,120.30109
88600,20211201,202110,台南市,TNN15296,8,歸仁區公所,22.96684,120.29368
88601,20211201,202110,台南市,TNN15297,8,後市,22.96735,120.28846
88602,20211201,202110,台南市,TNN15298,8,姓李仔,22.96777,120.28558
88603,20211201,202110,台南市,TNN15299,8,南保,22.96828,120.28158
88604,20211201,202110,台南市,TNN15300,8,南興里,22.96876,120.27751
88605,20211201,202110,台南市,TNN15301,8,上帝廟,22.96918,120.27397
88606,20211201,202110,台南市,TNN15302,8,成大歸仁校區,22.93645,120.27683
88607,20211201,202110,台南市,TNN15303,8,窩仔底,22.92863,120.27723
88608,20211201,202110,台南市,TNN15304,8,高鐵台南站,22.92395,120.28579
88609,20211201,202110,台南市,TNN15305,8,臺南監獄,22.92414,120.27546
88610,20211201,202110,台南市,TNN15306,8,武東,22.91745,120.27259
88611,20211201,202110,台南市,TNN15307,8,大潭國小,22.91424,120.27142
88612,20211201,202110,台南市,TNN15308,8,大潭,22.91205,120.27045
88613,20211201,202110,台南市,TNN15309,8,南大潭,22.91041,120.26842
88614,20211201,202110,台南市,TNN15310,8,依仁國小,22.90949,120.26132
88615,20211201,202110,台南市,TNN15311,8,依仁派出所,22.90817,120.25338
88616,20211201,202110,台南市,TNN15312,8,中洲,22.90785,120.25086
88617,20211201,202110,台南市,TNN15313,8,中生里,22.90882,120.25007
88618,20211201,202110,台南市,TNN15314,8,保安,22.92174,120.23704
88619,20211201,202110,台南市,TNN15315,8,嘉南藥理大學,22.92099,120.22508
88620,20211201,202110,台南市,TNN15316,8,保安轉運站,22.93261,120.23074
88621,20211201,202110,台南市,TNN15317,8,十鼓文化村,22.93863,120.22902
88622,20211201,202110,台南市,TNN15318,8,臺南都會公園,22.93751,120.22281
88623,20211201,202110,台南市,TNN15319,8,臺南航空站(奇美幸福工廠),22.94801,120.21673
88624,20211201,202110,台南市,TNN15320,8,空軍臺南基地,22.95131,120.21679
88625,20211201,202110,台南市,TNN15321,8,仁愛里國泰社區,22.95371,120.21791
88626,20211201,202110,台南市,TNN15322,8,大同、機場路口,22.96124,120.21703
88627,20211201,202110,台南市,TNN15327,8,聯合報,22.98342,120.21111
88628,20211201,202110,台南市,TNN15328,8,延平郡王祠,22.98752,120.20861
88629,20211201,202110,台南市,TNN15329,8,開山路,22.99051,120.20649
88630,20211201,202110,台南市,TNN15330,8,中山、民權路口,22.99375,120.20709
88631,20211201,202110,台南市,TNN15331,8,臺南火車站(南站),22.99706,120.21119
88632,20211201,202110,台南市,TNN15332,8,臺南轉運站,23.00185,120.20908
88633,20211201,202110,台南市,TNN15333,8,臺南轉運站,23.00185,120.20908
88634,20211201,202110,台南市,TNN15334,8,臺南火車站(北站),22.99762,120.21158
88635,20211201,202110,台南市,TNN15335,8,東門圓環,22.99086,120.21149
88636,20211201,202110,台南市,TNN15336,8,胸腔醫院,22.98732,120.21132
88637,20211201,202110,台南市,TNN15337,8,聯合報,22.98241,120.21136
88638,20211201,202110,台南市,TNN15338,8,大林新城,22.97731,120.21365
88639,20211201,202110,台南市,TNN15339,8,大林,22.97355,120.21451
88640,20211201,202110,台南市,TNN15340,8,巴克禮公園,22.97395,120.22236
88641,20211201,202110,台南市,TNN15341,8,崇德五街口,22.97506,120.22604
88642,20211201,202110,台南市,TNN15342,8,市立醫院,22.96921,120.22748
88643,20211201,202110,台南市,TNN15343,8,東區電信局,22.96593,120.22746
88644,20211201,202110,台南市,TNN15344,8,第一分局,22.96641,120.23274
88645,20211201,202110,台南市,TNN15345,8,德高國小,22.96241,120.23594
88646,20211201,202110,台南市,TNN15346,8,中華醫事科技大學,22.96061,120.24444
88647,20211201,202110,台南市,TNN15347,8,仁德國中,22.95621,120.24691
88648,20211201,202110,台南市,TNN15348,8,後壁厝,22.95052,120.25149
88649,20211201,202110,台南市,TNN15349,8,三塊厝(仁德),22.94815,120.25117
88650,20211201,202110,台南市,TNN15350,8,鉅全公司,22.94469,120.25034
88651,20211201,202110,台南市,TNN15351,8,蔦松腳,22.93981,120.24849
88652,20211201,202110,台南市,TNN15352,8,田厝,22.93852,120.24808
88653,20211201,202110,台南市,TNN15353,8,奇美公司,22.92721,120.24281
88654,20211201,202110,台南市,TNN15354,8,保安工業區,22.92483,120.23994
88655,20211201,202110,台南市,TNN15355,8,保安宮,22.92362,120.23566
88656,20211201,202110,台南市,TNN15356,8,保安轉運站,22.93261,120.23074
88657,20211201,202110,台南市,TNN15361,8,保安轉運站,22.93298,120.23057
88658,20211201,202110,台南市,TNN15362,8,保安宮,22.92386,120.23517
88659,20211201,202110,台南市,TNN15363,8,保安工業區,22.92481,120.24014
88660,20211201,202110,台南市,TNN15364,8,奇美公司,22.92707,120.24276
88661,20211201,202110,台南市,TNN15365,8,田厝,22.93793,120.24792
88662,20211201,202110,台南市,TNN15366,8,蔦松腳,22.93968,120.24865
88663,20211201,202110,台南市,TNN15367,8,鉅全公司,22.94489,120.25052
88664,20211201,202110,台南市,TNN15369,8,後壁厝,22.95049,120.25146
88665,20211201,202110,台南市,TNN15370,8,仁德國中,22.95633,120.24698
88666,20211201,202110,台南市,TNN15371,8,中華醫事科技大學,22.96061,120.24444
88667,20211201,202110,台南市,TNN15372,8,德高國小,22.96253,120.23604
88668,20211201,202110,台南市,TNN15373,8,第一分局,22.96595,120.23293
88669,20211201,202110,台南市,TNN15374,8,東區電信局,22.96565,120.22762
88670,20211201,202110,台南市,TNN15375,8,市立醫院,22.96872,120.22748
88671,20211201,202110,台南市,TNN15376,8,崇德五街口,22.97511,120.22601
88672,20211201,202110,台南市,TNN15377,8,巴克禮公園,22.97402,120.22208
88673,20211201,202110,台南市,TNN15378,8,大林,22.97306,120.21464
88674,20211201,202110,台南市,TNN15379,8,大林新城,22.978620000000006,120.21339
88675,20211201,202110,台南市,TNN15380,8,聯合報,22.98342,120.21111
88676,20211201,202110,台南市,TNN15381,8,胸腔醫院,22.98735,120.21135
88677,20211201,202110,台南市,TNN15382,8,東門圓環,22.99081,120.21151
88678,20211201,202110,台南市,TNN15383,8,臺南火車站(南站),22.99706,120.21119
88679,20211201,202110,台南市,TNN15384,8,臺南轉運站,23.00185,120.20908
88680,20211201,202110,台南市,TNN15385,8,關廟區公所,22.96268,120.32797
88681,20211201,202110,台南市,TNN15386,8,北勢里,22.96181,120.33075
88682,20211201,202110,台南市,TNN15387,8,得玉興書局,22.95951,120.32935
88683,20211201,202110,台南市,TNN15388,8,中山路,22.95997,120.32802
88684,20211201,202110,台南市,TNN15389,8,關廟國中,22.96046,120.32505
88685,20211201,202110,台南市,TNN15390,8,大亞公司,22.96187,120.31706
88686,20211201,202110,台南市,TNN15391,8,歸仁交流道,22.96294,120.31289
88687,20211201,202110,台南市,TNN15392,8,修元堂,22.96456,120.30736
88688,20211201,202110,台南市,TNN15393,8,看東里,22.96553,120.30382
88689,20211201,202110,台南市,TNN15394,8,善化寺,22.96603,120.30109
88690,20211201,202110,台南市,TNN15395,8,歸仁區公所,22.96684,120.29368
88691,20211201,202110,台南市,TNN15396,8,後市,22.96735,120.28846
88692,20211201,202110,台南市,TNN15397,8,姓李仔,22.96777,120.28558
88693,20211201,202110,台南市,TNN15398,8,南保,22.96828,120.28158
88694,20211201,202110,台南市,TNN15399,8,南興里,22.96876,120.27751
88695,20211201,202110,台南市,TNN15400,8,上帝廟,22.96918,120.27397
88696,20211201,202110,台南市,TNN15401,8,南紡世貿展覽中心,22.96955,120.27051000000002
88697,20211201,202110,台南市,TNN15402,8,林仔,22.97016,120.26516
88698,20211201,202110,台南市,TNN15403,8,義林一街口,22.97054,120.26216
88699,20211201,202110,台南市,TNN15404,8,慈濟台南分會,22.97068,120.26027
88700,20211201,202110,台南市,TNN15405,8,鍾厝,22.97083,120.25821
88701,20211201,202110,台南市,TNN15406,8,仁義里,22.97112000000001,120.25565
88702,20211201,202110,台南市,TNN15407,8,仁德,22.97162,120.25227
88703,20211201,202110,台南市,TNN15408,8,仁德區公所,22.97311,120.25235
88704,20211201,202110,台南市,TNN15409,8,一甲廟路口,22.97731,120.25441
88705,20211201,202110,台南市,TNN15410,8,漢平公司,22.97875,120.25542
88706,20211201,202110,台南市,TNN15411,8,土庫,22.98777,120.25843
88707,20211201,202110,台南市,TNN15412,8,太子廟,22.99081,120.25582
88708,20211201,202110,台南市,TNN15413,8,大灣,22.99919,120.25896000000002
88709,20211201,202110,台南市,TNN15414,8,下巷仔,23.00603,120.26171
88710,20211201,202110,台南市,TNN15415,8,楊慶祥中醫診所,23.00991,120.26287
88711,20211201,202110,台南市,TNN15416,8,永大公園,23.01321,120.26383
88712,20211201,202110,台南市,TNN15417,8,國通汽車公司,23.02161,120.26145
88713,20211201,202110,台南市,TNN15418,8,永康(永大路),23.02515,120.26084
88714,20211201,202110,台南市,TNN15419,8,埔園里,23.03371,120.25972
88715,20211201,202110,台南市,TNN15420,8,永康火車站,23.03842,120.25366
88716,20211201,202110,台南市,TNN15421,8,永康農會,23.02533,120.25565
88717,20211201,202110,台南市,TNN15422,8,臺南大學附中,23.02331,120.25181
88718,20211201,202110,台南市,TNN15423,8,二王,23.02129,120.24746
88719,20211201,202110,台南市,TNN15424,8,康福新城,23.02021,120.24351
88720,20211201,202110,台南市,TNN15425,8,中興,23.01863,120.24053
88721,20211201,202110,台南市,TNN15426,8,南工社區,23.01492,120.23501
88722,20211201,202110,台南市,TNN15427,8,臺南高工,23.01418,120.23035
88723,20211201,202110,台南市,TNN15428,8,大橋,23.01849,120.22645
88724,20211201,202110,台南市,TNN15429,8,奇美醫院,23.02096,120.22168
88725,20211201,202110,台南市,TNN15430,8,奇美醫院,23.02096,120.22168
88726,20211201,202110,台南市,TNN15431,8,大橋,23.01776,120.22713
88727,20211201,202110,台南市,TNN15432,8,臺南高工,23.01458,120.22996
88728,20211201,202110,台南市,TNN15433,8,南工社區,23.01466,120.23468
88729,20211201,202110,台南市,TNN15434,8,中興,23.01844,120.24038
88730,20211201,202110,台南市,TNN15435,8,康福新城,23.02009,120.24349
88731,20211201,202110,台南市,TNN15436,8,二王,23.02115,120.24729
88732,20211201,202110,台南市,TNN15437,8,臺南大學附中,23.02356,120.25221
88733,20211201,202110,台南市,TNN15438,8,永康農會,23.02505,120.25492
88734,20211201,202110,台南市,TNN15439,8,永康火車站,23.03842,120.25366
88735,20211201,202110,台南市,TNN15440,8,埔園里,23.03438,120.25943
88736,20211201,202110,台南市,TNN15441,8,永康(永大路),23.02414,120.26088
88737,20211201,202110,台南市,TNN15442,8,國通汽車公司,23.02051,120.26171
88738,20211201,202110,台南市,TNN15443,8,永大公園,23.01176,120.26323
88739,20211201,202110,台南市,TNN15444,8,楊慶祥中醫診所,23.00907,120.26238
88740,20211201,202110,台南市,TNN15445,8,下巷仔,23.00594,120.26146
88741,20211201,202110,台南市,TNN15446,8,大灣,23.00114,120.25949
88742,20211201,202110,台南市,TNN15447,8,太子廟,22.99102,120.25566
88743,20211201,202110,台南市,TNN15448,8,土庫,22.98765,120.25821
88744,20211201,202110,台南市,TNN15449,8,漢平公司,22.97858,120.25504
88745,20211201,202110,台南市,TNN15450,8,一甲廟路口,22.97711,120.25414
88746,20211201,202110,台南市,TNN15451,8,仁德區公所,22.97251,120.25195
88747,20211201,202110,台南市,TNN15452,8,仁德,22.97149,120.25216
88748,20211201,202110,台南市,TNN15453,8,仁義里,22.97115,120.25508
88749,20211201,202110,台南市,TNN15454,8,鍾厝,22.97082,120.25799
88750,20211201,202110,台南市,TNN15455,8,慈濟台南分會,22.97065,120.26026
88751,20211201,202110,台南市,TNN15456,8,義林一街口,22.97044,120.26197
88752,20211201,202110,台南市,TNN15457,8,林仔,22.97012,120.26503999999998
88753,20211201,202110,台南市,TNN15458,8,南紡世貿展覽中心,22.96941,120.27041
88754,20211201,202110,台南市,TNN15459,8,上帝廟,22.96896,120.27391
88755,20211201,202110,台南市,TNN15460,8,南興里,22.96859,120.27743999999998
88756,20211201,202110,台南市,TNN15461,8,南保,22.96811,120.28153
88757,20211201,202110,台南市,TNN15462,8,姓李仔,22.96776,120.28551000000002
88758,20211201,202110,台南市,TNN15463,8,後市,22.96733,120.28867
88759,20211201,202110,台南市,TNN15464,8,歸仁區公所,22.96668,120.29359
88760,20211201,202110,台南市,TNN15465,8,善化寺,22.96597,120.30072
88761,20211201,202110,台南市,TNN15466,8,看東里,22.96532,120.30392
88762,20211201,202110,台南市,TNN15467,8,修元堂,22.96454,120.30702
88763,20211201,202110,台南市,TNN15468,8,歸仁交流道,22.96281,120.31265
88764,20211201,202110,台南市,TNN15469,8,大亞公司,22.96199,120.31614
88765,20211201,202110,台南市,TNN15470,8,關廟國中,22.96034,120.32481
88766,20211201,202110,台南市,TNN15471,8,得玉興書局,22.95943,120.32956
88767,20211201,202110,台南市,TNN15472,8,北勢里,22.96109,120.33081
88768,20211201,202110,台南市,TNN15473,8,關廟區公所,22.96275,120.32774
88769,20211201,202110,台南市,TNN15478,8,關廟轉運站,22.96329,120.33751
88770,20211201,202110,台南市,TNN15479,8,仰龍橋,22.96726,120.34476
88771,20211201,202110,台南市,TNN15480,8,牛稠埔,22.96784,120.34902
88772,20211201,202110,台南市,TNN15482,8,龍崎,22.96475,120.36014
88773,20211201,202110,台南市,TNN15483,8,龍崎區公所,22.96303,120.36524
88774,20211201,202110,台南市,TNN15484,8,崎腳路口,22.95956,120.36966
88775,20211201,202110,台南市,TNN15485,8,大溪口,22.95621,120.37445
88776,20211201,202110,台南市,TNN15487,8,過嶺路口,22.95099,120.38598
88777,20211201,202110,台南市,TNN15488,8,龍船,22.94807,120.39243
88778,20211201,202110,台南市,TNN15489,8,石曹,22.94671,120.40079
88779,20211201,202110,台南市,TNN15490,8,後壁溪,22.94629,120.40912
88780,20211201,202110,台南市,TNN15492,8,龍船國小,22.94432,120.41553
88781,20211201,202110,台南市,TNN15493,8,頂牛埔,22.93502,120.41221000000002
88782,20211201,202110,台南市,TNN15494,8,牛埔,22.93298,120.40986
88783,20211201,202110,台南市,TNN15495,8,牛埔農塘,22.92666,120.40968
88784,20211201,202110,台南市,TNN15496,8,牛埔農塘,22.92666,120.40968
88785,20211201,202110,台南市,TNN15497,8,牛埔,22.93287,120.40985
88786,20211201,202110,台南市,TNN15498,8,頂牛埔,22.93504,120.41235
88787,20211201,202110,台南市,TNN15499,8,龍船國小,22.94414,120.41544
88788,20211201,202110,台南市,TNN15500,8,苦苓湖,22.94511,120.41717
88789,20211201,202110,台南市,TNN15501,8,後壁溪,22.94642,120.40911
88790,20211201,202110,台南市,TNN15502,8,石曹,22.94698,120.40072
88791,20211201,202110,台南市,TNN15503,8,龍船,22.94823,120.39238
88792,20211201,202110,台南市,TNN15504,8,過嶺路口,22.95118,120.38584
88793,20211201,202110,台南市,TNN15506,8,大溪口,22.95636,120.37456
88794,20211201,202110,台南市,TNN15507,8,崎腳路口,22.96043,120.36962
88795,20211201,202110,台南市,TNN15508,8,龍崎區公所,22.96332,120.36531
88796,20211201,202110,台南市,TNN15509,8,龍崎,22.96474,120.36014
88797,20211201,202110,台南市,TNN15511,8,牛稠埔,22.96796,120.34901
88798,20211201,202110,台南市,TNN15512,8,仰龍橋,22.96734,120.34448
88799,20211201,202110,台南市,TNN15513,8,關廟轉運站,22.96345,120.33731
88800,20211201,202110,台南市,TNN15563,8,香洋里,22.95722,120.32825
88801,20211201,202110,台南市,TNN15564,8,五甲,22.95211,120.33077
88802,20211201,202110,台南市,TNN15565,8,遠成冷凍,22.94491,120.33328
88803,20211201,202110,台南市,TNN15566,8,深坑國小,22.93982,120.33384
88804,20211201,202110,台南市,TNN15567,8,深坑,22.93766,120.33496
88805,20211201,202110,台南市,TNN15568,8,深坑馬槽,22.93323,120.33836
88806,20211201,202110,台南市,TNN15569,8,打鹿洲,22.92521,120.34504
88807,20211201,202110,台南市,TNN15570,8,布袋,22.91962,120.34795
88808,20211201,202110,台南市,TNN15571,8,頂草埤,22.91529,120.35161
88809,20211201,202110,台南市,TNN15572,8,草埤,22.91212,120.35417
88810,20211201,202110,台南市,TNN15573,8,南雄派出所,22.90495,120.35598
88811,20211201,202110,台南市,TNN15574,8,崇和國小,22.90391,120.35185
88812,20211201,202110,台南市,TNN15575,8,龜洞,22.90117,120.35088
88813,20211201,202110,台南市,TNN15576,8,蓮昭巷,22.89844,120.34475
88814,20211201,202110,台南市,TNN15577,8,南雄橋,22.89394,120.34058
88815,20211201,202110,台南市,TNN15578,8,後寮,22.88704,120.33456
88816,20211201,202110,台南市,TNN15579,8,民眾服務社,22.88322,120.33241
88817,20211201,202110,台南市,TNN15580,8,忠孝路口,22.88025,120.33227
88818,20211201,202110,台南市,TNN15581,8,阿蓮,22.87901,120.33007
88819,20211201,202110,台南市,TNN15582,8,阿蓮,22.87901,120.33007
88820,20211201,202110,台南市,TNN15583,8,忠孝路口,22.87968,120.33226
88821,20211201,202110,台南市,TNN15584,8,民眾服務社,22.88296,120.33223999999998
